   119/199     8.59G   0.03067   0.01931         0   0.04998        29       640    0.8389    0.7919    0.8257    0.4493   0.03242    0.0115         0
   120/199     8.59G   0.03073   0.01886         0   0.04959        30       640    0.8189    0.8386    0.8388    0.4514   0.03297   0.01097         0
   121/199     8.59G   0.03058    0.0188         0   0.04939        22       640    0.8148    0.8521    0.8516    0.4632   0.03137   0.01106         0
   122/199     8.59G   0.03007   0.01872         0   0.04879        24       640    0.8284    0.8028    0.8254    0.4434   0.03239   0.01148         0
   123/199     8.59G   0.03082   0.01881         0   0.04963        47       640     0.799    0.8354    0.8272    0.4483   0.03225    0.0113         0
   124/199     8.59G   0.03011   0.01936         0   0.04947        22       640    0.8342    0.8296    0.8443    0.4667   0.03164   0.01099         0
   125/199     8.59G   0.03039    0.0194         0   0.04978        44       640    0.8074    0.8346    0.8489    0.4685   0.03208   0.01092         0
   126/199     8.59G   0.02899   0.01893         0   0.04792        36       640     0.815    0.8388    0.8532    0.4663    0.0317   0.01097         0
   127/199     8.59G    0.0303   0.01906         0   0.04936        33       640    0.8284    0.8162    0.8417    0.4605   0.03237   0.01097         0
   128/199     8.59G   0.02996   0.01877         0   0.04873        29       640    0.8204    0.8321    0.8488    0.4645   0.03246   0.01114         0
   129/199     8.59G   0.02955   0.01869         0   0.04824        28       640    0.8502    0.8295    0.8595    0.4704   0.03269   0.01131         0
   130/199     8.59G   0.02971   0.01861         0   0.04832        31       640    0.8663    0.8012    0.8557    0.4678   0.03199   0.01113         0
   131/199     8.59G   0.02959   0.01878         0   0.04836        29       640    0.8197    0.8396    0.8379    0.4633   0.03199   0.01099         0
   132/199     8.59G   0.02973   0.01863         0   0.04836        24       640    0.8092    0.8346     0.836    0.4606    0.0326   0.01078         0
   133/199     8.59G   0.03006   0.01895         0   0.04902        33       640    0.8227    0.8413     0.851     0.469   0.03209    0.0108         0
   134/199     8.59G   0.02954     0.018         0   0.04754        37       640    0.8451    0.8203    0.8489    0.4627   0.03161   0.01101         0
   135/199     8.59G   0.02986   0.01866         0   0.04852        34       640    0.8271    0.8513    0.8563    0.4673   0.03195    0.0108         0
   136/199     8.59G   0.02946   0.01833         0   0.04779        38       640    0.8416    0.8304    0.8569    0.4788   0.03161   0.01104         0
   137/199     8.59G   0.02888   0.01884         0   0.04771        31       640    0.8366    0.8605      0.86    0.4721   0.03171   0.01112         0
   138/199     8.59G   0.02966   0.01823         0   0.04789        30       640     0.821    0.8427    0.8534    0.4578   0.03197   0.01082         0
   139/199     8.59G   0.02976   0.01851         0   0.04827        29       640    0.8482    0.8404     0.852    0.4678   0.03238   0.01065         0
   140/199     8.59G   0.02922   0.01806         0   0.04728        40       640    0.8429    0.8429    0.8597     0.473   0.03218   0.01109         0
   141/199     8.59G   0.02969   0.01829         0   0.04798        25       640    0.8363    0.8534    0.8643    0.4759   0.03223   0.01111         0
   142/199     8.59G   0.02838   0.01846         0   0.04684        32       640    0.8132    0.8438     0.849    0.4644   0.03202   0.01099         0
   143/199     8.59G   0.02937   0.01859         0   0.04796        34       640    0.8487    0.8396     0.847    0.4673   0.03173    0.0108         0
   144/199     8.59G   0.02867   0.01803         0    0.0467        26       640    0.8314    0.8463    0.8425    0.4546   0.03235   0.01109         0
   145/199     8.59G   0.02892    0.0182         0   0.04713        22       640     0.845    0.8338    0.8436    0.4553     0.032   0.01096         0
   146/199     8.59G   0.02825   0.01807         0   0.04632        30       640    0.8326    0.8437    0.8488    0.4542   0.03216   0.01136         0
   147/199     8.59G    0.0297   0.01844         0   0.04813        37       640    0.8306    0.8399     0.841    0.4541   0.03204   0.01151         0
   148/199     8.59G   0.02892   0.01771         0   0.04663        29       640     0.841    0.8312     0.835    0.4483   0.03162    0.0113         0
   149/199     8.59G   0.02876   0.01826         0   0.04702        32       640    0.8397    0.8312    0.8313    0.4539   0.03181   0.01146         0
   150/199     8.59G   0.02862   0.01843         0   0.04706        28       640    0.8417    0.8413    0.8446    0.4548   0.03233   0.01147         0
   151/199     8.59G   0.02821   0.01845         0   0.04667        44       640    0.8237     0.853    0.8405    0.4588   0.03259   0.01128         0
   152/199     8.59G   0.02844   0.01844         0   0.04688        29       640    0.8414    0.8304    0.8489    0.4689   0.03147   0.01117         0
   153/199     8.59G   0.02822   0.01825         0   0.04647        34       640    0.8304    0.8555    0.8518    0.4696   0.03201   0.01124         0
   154/199     8.59G   0.02893   0.01799         0   0.04692        31       640    0.8272     0.853    0.8429    0.4617   0.03158   0.01139         0
   155/199     8.59G   0.02824   0.01836         0   0.04661        42       640    0.8262    0.8588     0.836     0.459   0.03162   0.01117         0
   156/199     8.59G   0.02846   0.01799         0   0.04644        31       640    0.8376    0.8533    0.8524     0.466   0.03169   0.01115         0
   157/199     8.59G   0.02783   0.01818         0   0.04601        38       640    0.8374    0.8387    0.8453    0.4686   0.03228   0.01135         0
   158/199     8.59G   0.02799   0.01795         0   0.04594        25       640     0.848    0.8202     0.854    0.4649   0.03225    0.0114         0
   159/199     8.59G   0.02836   0.01834         0    0.0467        28       640    0.8581    0.8285    0.8481    0.4692   0.03201   0.01119         0
   160/199     8.59G   0.02755   0.01783         0   0.04538        32       640    0.8467    0.8262    0.8412    0.4681   0.03195   0.01149         0
   161/199     8.59G   0.02729   0.01791         0   0.04521        31       640    0.8371    0.8421     0.838    0.4619   0.03215   0.01155         0
   162/199     8.59G   0.02732   0.01741         0   0.04473        36       640    0.8399    0.8459    0.8466    0.4696   0.03177   0.01144         0
   163/199     8.59G   0.02778    0.0181         0   0.04588        38       640     0.836    0.8476    0.8363    0.4622   0.03209   0.01143         0
   164/199     8.59G   0.02772     0.018         0   0.04572        37       640    0.8354    0.8479    0.8453    0.4692    0.0319   0.01157         0
   165/199     8.59G   0.02771   0.01752         0   0.04523        36       640    0.8208    0.8571    0.8518    0.4755   0.03208   0.01175         0
   166/199     8.59G   0.02806   0.01802         0   0.04607        37       640     0.838    0.8396    0.8478    0.4682   0.03188   0.01175         0
   167/199     8.59G   0.02745   0.01777         0   0.04522        33       640    0.8216    0.8504    0.8384    0.4627   0.03195   0.01161         0
   168/199     8.59G   0.02761   0.01795         0   0.04555        22       640    0.8167    0.8563    0.8401    0.4704   0.03199   0.01134         0
   169/199     8.59G   0.02735   0.01781         0   0.04516        39       640    0.8347    0.8435     0.846    0.4765   0.03215   0.01148         0
   170/199     8.59G   0.02748   0.01785         0   0.04533        36       640    0.8296    0.8505    0.8427     0.472   0.03189   0.01139         0
   171/199     8.59G   0.02687   0.01746         0   0.04434        36       640     0.818    0.8563    0.8447    0.4702   0.03207   0.01139         0
   172/199     8.59G   0.02755   0.01791         0   0.04547        28       640    0.8394    0.8446    0.8455    0.4689   0.03198   0.01147         0
   173/199     8.59G   0.02676   0.01765         0   0.04441        40       640    0.8267    0.8529    0.8483    0.4724   0.03226   0.01146         0
   174/199     8.59G   0.02733   0.01726         0   0.04459        24       640    0.8268    0.8452    0.8462    0.4701   0.03255   0.01154         0
   175/199     8.59G   0.02692    0.0177         0   0.04462        32       640    0.8308    0.8513    0.8462    0.4671   0.03213    0.0115         0
   176/199     8.59G   0.02708   0.01763         0    0.0447        29       640    0.8645     0.821    0.8453    0.4746   0.03251   0.01176         0
   177/199     8.59G   0.02673   0.01762         0   0.04435        26       640    0.8331     0.853    0.8438    0.4723   0.03245   0.01178         0
   178/199     8.59G   0.02667   0.01743         0    0.0441        30       640    0.8255     0.858    0.8409    0.4674   0.03259    0.0117         0
   179/199     8.59G   0.02709   0.01754         0   0.04463        24       640    0.8252    0.8496    0.8397    0.4636   0.03274   0.01169         0
   180/199     8.59G   0.02657   0.01769         0   0.04426        37       640    0.8244    0.8471    0.8406    0.4669   0.03258   0.01174         0
   181/199     8.59G   0.02709   0.01734         0   0.04443        30       640    0.8323     0.848    0.8416    0.4678   0.03259   0.01178         0
   182/199     8.59G   0.02674   0.01745         0   0.04419        26       640    0.8384    0.8494    0.8437    0.4692   0.03247   0.01158         0
   183/199     8.59G   0.02683   0.01749         0   0.04432        33       640     0.831    0.8555    0.8466    0.4695   0.03243   0.01154         0
   184/199     8.59G   0.02695   0.01756         0   0.04451        34       640    0.8291    0.8596    0.8483    0.4768    0.0322   0.01151         0
   185/199     8.59G   0.02692   0.01724         0   0.04417        41       640    0.8309    0.8495    0.8408    0.4692   0.03179   0.01129         0
   186/199     8.59G   0.02674   0.01722         0   0.04395        36       640    0.8254    0.8496    0.8475    0.4668   0.03194   0.01134         0
   187/199     8.59G    0.0265   0.01752         0   0.04402        34       640    0.8398    0.8279      0.85    0.4641   0.03221   0.01151         0
   188/199     8.59G   0.02661   0.01756         0   0.04417        31       640    0.8196    0.8588    0.8477    0.4661   0.03183    0.0115         0
   189/199     8.59G   0.02689   0.01721         0    0.0441        34       640    0.8313    0.8446    0.8452    0.4716   0.03197   0.01151         0
   190/199     8.59G   0.02659   0.01745         0   0.04405        28       640     0.835    0.8396    0.8419     0.468   0.03205   0.01146         0
   191/199     8.59G   0.02717    0.0175         0   0.04467        26       640    0.8262    0.8377    0.8328    0.4598   0.03204   0.01158         0
   192/199     8.59G    0.0261   0.01749         0   0.04359        34       640    0.8123    0.8387    0.8354    0.4632   0.03209   0.01169         0
   193/199     8.59G   0.02635   0.01716         0   0.04352        32       640    0.8217    0.8363     0.847    0.4746   0.03187   0.01152         0
   194/199     8.59G   0.02605   0.01713         0   0.04318        32       640     0.827    0.8345    0.8458    0.4723   0.03192   0.01152         0
   195/199     8.59G   0.02626   0.01698         0   0.04324        36       640    0.8407    0.8162    0.8444    0.4713   0.03201   0.01143         0
   196/199     8.59G   0.02613   0.01739         0   0.04352        52       640    0.8298    0.8354    0.8476    0.4717   0.03159   0.01122         0
   197/199     8.59G   0.02621   0.01748         0   0.04369        39       640    0.8307    0.8454    0.8461    0.4735   0.03198   0.01114         0
   198/199     8.59G   0.02641   0.01769         0   0.04409        33       640    0.8188    0.8588     0.848    0.4747   0.03218   0.01112         0
   199/199     8.59G   0.02606   0.01739         0   0.04345        41       640    0.8274    0.8613    0.8501    0.4789   0.03215   0.01128         0
